"site","parameter","datetime","date","year","month","day","hour","aqi","aqi_categ","unit","duration","qc_name"
"Hanoi","PM2.5 - Principal",2015-12-17 06:00:00,2015-12-17,2015,12,17,6,30,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 07:00:00,2015-12-17,2015,12,17,7,30.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 08:00:00,2015-12-17,2015,12,17,8,29.1,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 09:00:00,2015-12-17,2015,12,17,9,32.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 10:00:00,2015-12-17,2015,12,17,10,31.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 11:00:00,2015-12-17,2015,12,17,11,29.1,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 12:00:00,2015-12-17,2015,12,17,12,31.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 13:00:00,2015-12-17,2015,12,17,13,30.1,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 14:00:00,2015-12-17,2015,12,17,14,34,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 15:00:00,2015-12-17,2015,12,17,15,33.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 16:00:00,2015-12-17,2015,12,17,16,32.9,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 17:00:00,2015-12-17,2015,12,17,17,31.1,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 18:00:00,2015-12-17,2015,12,17,18,37.2,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 19:00:00,2015-12-17,2015,12,17,19,43.1,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 20:00:00,2015-12-17,2015,12,17,20,47.3,"Good","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 21:00:00,2015-12-17,2015,12,17,21,58,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 22:00:00,2015-12-17,2015,12,17,22,60.4,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-17 23:00:00,2015-12-17,2015,12,17,23,74.3,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 00:00:00,2015-12-18,2015,12,18,0,82.6,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 01:00:00,2015-12-18,2015,12,18,1,70.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 02:00:00,2015-12-18,2015,12,18,2,64.7,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 03:00:00,2015-12-18,2015,12,18,3,58,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 04:00:00,2015-12-18,2015,12,18,4,60.9,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 05:00:00,2015-12-18,2015,12,18,5,89.4,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 06:00:00,2015-12-18,2015,12,18,6,104.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 07:00:00,2015-12-18,2015,12,18,7,116.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 08:00:00,2015-12-18,2015,12,18,8,86.7,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 09:00:00,2015-12-18,2015,12,18,9,80.5,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 10:00:00,2015-12-18,2015,12,18,10,68.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 11:00:00,2015-12-18,2015,12,18,11,63.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 12:00:00,2015-12-18,2015,12,18,12,59.3,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 13:00:00,2015-12-18,2015,12,18,13,69.9,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 14:00:00,2015-12-18,2015,12,18,14,68.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 15:00:00,2015-12-18,2015,12,18,15,64.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 16:00:00,2015-12-18,2015,12,18,16,60.1,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 17:00:00,2015-12-18,2015,12,18,17,63.9,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 18:00:00,2015-12-18,2015,12,18,18,62.2,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 19:00:00,2015-12-18,2015,12,18,19,68.4,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 20:00:00,2015-12-18,2015,12,18,20,80.1,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 21:00:00,2015-12-18,2015,12,18,21,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 22:00:00,2015-12-18,2015,12,18,22,84.6,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-18 23:00:00,2015-12-18,2015,12,18,23,75.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 00:00:00,2015-12-19,2015,12,19,0,71,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 01:00:00,2015-12-19,2015,12,19,1,71.4,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 02:00:00,2015-12-19,2015,12,19,2,84,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 03:00:00,2015-12-19,2015,12,19,3,113,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 04:00:00,2015-12-19,2015,12,19,4,112.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 05:00:00,2015-12-19,2015,12,19,5,105,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 06:00:00,2015-12-19,2015,12,19,6,105,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 07:00:00,2015-12-19,2015,12,19,7,105,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 08:00:00,2015-12-19,2015,12,19,8,104.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 09:00:00,2015-12-19,2015,12,19,9,100.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 10:00:00,2015-12-19,2015,12,19,10,99.7,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 11:00:00,2015-12-19,2015,12,19,11,92.4,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 12:00:00,2015-12-19,2015,12,19,12,77.5,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 13:00:00,2015-12-19,2015,12,19,13,64.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 14:00:00,2015-12-19,2015,12,19,14,62,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 15:00:00,2015-12-19,2015,12,19,15,61.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 16:00:00,2015-12-19,2015,12,19,16,58.3,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 17:00:00,2015-12-19,2015,12,19,17,69.1,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 18:00:00,2015-12-19,2015,12,19,18,73.5,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 19:00:00,2015-12-19,2015,12,19,19,88.6,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 20:00:00,2015-12-19,2015,12,19,20,106.5,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 21:00:00,2015-12-19,2015,12,19,21,122.3,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 22:00:00,2015-12-19,2015,12,19,22,103.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-19 23:00:00,2015-12-19,2015,12,19,23,110.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 00:00:00,2015-12-20,2015,12,20,0,105.3,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 01:00:00,2015-12-20,2015,12,20,1,115.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 02:00:00,2015-12-20,2015,12,20,2,111.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 03:00:00,2015-12-20,2015,12,20,3,106.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 04:00:00,2015-12-20,2015,12,20,4,112.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 05:00:00,2015-12-20,2015,12,20,5,87,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 06:00:00,2015-12-20,2015,12,20,6,89.7,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 07:00:00,2015-12-20,2015,12,20,7,112.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 08:00:00,2015-12-20,2015,12,20,8,116.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 09:00:00,2015-12-20,2015,12,20,9,129.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 10:00:00,2015-12-20,2015,12,20,10,135.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 11:00:00,2015-12-20,2015,12,20,11,103.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 12:00:00,2015-12-20,2015,12,20,12,95.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 13:00:00,2015-12-20,2015,12,20,13,90.6,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 14:00:00,2015-12-20,2015,12,20,14,81,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 15:00:00,2015-12-20,2015,12,20,15,81.9,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 16:00:00,2015-12-20,2015,12,20,16,81.1,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 17:00:00,2015-12-20,2015,12,20,17,85.3,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 18:00:00,2015-12-20,2015,12,20,18,96.6,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 19:00:00,2015-12-20,2015,12,20,19,115.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 20:00:00,2015-12-20,2015,12,20,20,139,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 21:00:00,2015-12-20,2015,12,20,21,169.8,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 22:00:00,2015-12-20,2015,12,20,22,165,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-20 23:00:00,2015-12-20,2015,12,20,23,166.3,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 00:00:00,2015-12-21,2015,12,21,0,175.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 01:00:00,2015-12-21,2015,12,21,1,166.1,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 02:00:00,2015-12-21,2015,12,21,2,169.2,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 03:00:00,2015-12-21,2015,12,21,3,176.1,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 04:00:00,2015-12-21,2015,12,21,4,179,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 05:00:00,2015-12-21,2015,12,21,5,182.5,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 06:00:00,2015-12-21,2015,12,21,6,252.8,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 07:00:00,2015-12-21,2015,12,21,7,274.6,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 08:00:00,2015-12-21,2015,12,21,8,206.4,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 09:00:00,2015-12-21,2015,12,21,9,192.5,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 10:00:00,2015-12-21,2015,12,21,10,205.2,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 11:00:00,2015-12-21,2015,12,21,11,156.9,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 12:00:00,2015-12-21,2015,12,21,12,127.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 13:00:00,2015-12-21,2015,12,21,13,118.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 14:00:00,2015-12-21,2015,12,21,14,121.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 15:00:00,2015-12-21,2015,12,21,15,114.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 16:00:00,2015-12-21,2015,12,21,16,114.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 17:00:00,2015-12-21,2015,12,21,17,128.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 18:00:00,2015-12-21,2015,12,21,18,132.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 19:00:00,2015-12-21,2015,12,21,19,152.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 20:00:00,2015-12-21,2015,12,21,20,171,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 21:00:00,2015-12-21,2015,12,21,21,199.3,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 22:00:00,2015-12-21,2015,12,21,22,180.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-21 23:00:00,2015-12-21,2015,12,21,23,143.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 00:00:00,2015-12-22,2015,12,22,0,133.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 01:00:00,2015-12-22,2015,12,22,1,111.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 02:00:00,2015-12-22,2015,12,22,2,108.5,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 03:00:00,2015-12-22,2015,12,22,3,123.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 04:00:00,2015-12-22,2015,12,22,4,124.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 05:00:00,2015-12-22,2015,12,22,5,164.3,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 06:00:00,2015-12-22,2015,12,22,6,173.1,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 07:00:00,2015-12-22,2015,12,22,7,149.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 08:00:00,2015-12-22,2015,12,22,8,148.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 09:00:00,2015-12-22,2015,12,22,9,146.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 10:00:00,2015-12-22,2015,12,22,10,145.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 11:00:00,2015-12-22,2015,12,22,11,151.9,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 12:00:00,2015-12-22,2015,12,22,12,150.9,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 13:00:00,2015-12-22,2015,12,22,13,148.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 14:00:00,2015-12-22,2015,12,22,14,142.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 15:00:00,2015-12-22,2015,12,22,15,135.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 16:00:00,2015-12-22,2015,12,22,16,134.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 17:00:00,2015-12-22,2015,12,22,17,174.7,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 18:00:00,2015-12-22,2015,12,22,18,195.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 19:00:00,2015-12-22,2015,12,22,19,240.6,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 20:00:00,2015-12-22,2015,12,22,20,202.9,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 21:00:00,2015-12-22,2015,12,22,21,173.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 22:00:00,2015-12-22,2015,12,22,22,164.2,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-22 23:00:00,2015-12-22,2015,12,22,23,170.5,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 00:00:00,2015-12-23,2015,12,23,0,185.2,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 01:00:00,2015-12-23,2015,12,23,1,192.1,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 02:00:00,2015-12-23,2015,12,23,2,168.1,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 03:00:00,2015-12-23,2015,12,23,3,145.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 04:00:00,2015-12-23,2015,12,23,4,120.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 05:00:00,2015-12-23,2015,12,23,5,110.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 06:00:00,2015-12-23,2015,12,23,6,116.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 07:00:00,2015-12-23,2015,12,23,7,122.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 08:00:00,2015-12-23,2015,12,23,8,117.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 09:00:00,2015-12-23,2015,12,23,9,114.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 10:00:00,2015-12-23,2015,12,23,10,118.3,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 11:00:00,2015-12-23,2015,12,23,11,129,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 12:00:00,2015-12-23,2015,12,23,12,128.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 13:00:00,2015-12-23,2015,12,23,13,125.4,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 14:00:00,2015-12-23,2015,12,23,14,110.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 15:00:00,2015-12-23,2015,12,23,15,115.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 16:00:00,2015-12-23,2015,12,23,16,106.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 17:00:00,2015-12-23,2015,12,23,17,97,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 18:00:00,2015-12-23,2015,12,23,18,99.3,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 19:00:00,2015-12-23,2015,12,23,19,111.9,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 20:00:00,2015-12-23,2015,12,23,20,218.9,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 21:00:00,2015-12-23,2015,12,23,21,216.8,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 22:00:00,2015-12-23,2015,12,23,22,209.5,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-23 23:00:00,2015-12-23,2015,12,23,23,115.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 00:00:00,2015-12-24,2015,12,24,0,119.3,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 01:00:00,2015-12-24,2015,12,24,1,101.6,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 02:00:00,2015-12-24,2015,12,24,2,92.8,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 03:00:00,2015-12-24,2015,12,24,3,90.1,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 04:00:00,2015-12-24,2015,12,24,4,94.2,"Moderate","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 05:00:00,2015-12-24,2015,12,24,5,102.8,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 06:00:00,2015-12-24,2015,12,24,6,183.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 07:00:00,2015-12-24,2015,12,24,7,229.5,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 08:00:00,2015-12-24,2015,12,24,8,216.7,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 09:00:00,2015-12-24,2015,12,24,9,209.5,"Very Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 10:00:00,2015-12-24,2015,12,24,10,195.4,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 11:00:00,2015-12-24,2015,12,24,11,177.6,"Unhealthy","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 12:00:00,2015-12-24,2015,12,24,12,141.1,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 13:00:00,2015-12-24,2015,12,24,13,144.7,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
"Hanoi","PM2.5 - Principal",2015-12-24 14:00:00,2015-12-24,2015,12,24,14,136.2,"Unhealthy for Sensitive Groups","UG/M3","1 Hr","Valid"
